name,logfc,adjpval,avgexp,color,location,hovinfo,pointsize,opaq
potA,-1.62352206680979,0.004346758864848,6.01793366746113,lightblue,0,none,1.53692355261193,0.4
damX,-1.75906669968443,0.00329240435546,8.07554298328097,lightblue,0,none,3.47431092796357,0.4
yfcQ,2.98251104316615,0.004982701693852,2.61027174119774,gray,0,none,0.435767851380363,0.4
rihC,-2.53226192514962,0.004456646707527,6.24233269797332,lightblue,0,none,1.67689063249065,0.4
entH,-2.50600503046588,0.004709137430806,4.60014038830881,lightblue,0,none,0.896050994840984,0.4
ylcG,2.99205830228234,0.0050753333396,1.3079748759949,gray,0,none,0.279336884206347,0.4
ydfU,2.99205830228234,0.0050753333396,1.3079748759949,gray,0,none,0.279336884206347,0.4
ygeG,2.99205830228234,0.0050753333396,1.3079748759949,gray,0,none,0.279336884206347,0.4
hofN,2.99205830228234,0.0050753333396,1.3079748759949,gray,0,none,0.279336884206347,0.4
rfbC,-2.73847254073225,0.004653142727301,5.119912873172,lightblue,0,none,1.08951633284041,0.4
aroK,-1.40610765670783,0.003641891636581,7.45820803067531,lightblue,0,none,2.70997846346661,0.4
rnc,-1.61465515880882,0.004299336898556,6.54429419263295,lightblue,0,none,1.88691939024309,0.4
cysP,1.07610310260315,0.002789053730425,8.49946450483569,lightpink,0,none,4.12786463274277,0.4
ydiY,-2.45202826369594,0.004912125518974,4.03333556786976,gray,0,none,0.726363214825561,0.4
ykfA,-2.5897753561328,0.004916404573718,4.08600003146027,gray,0,none,0.740562787431317,0.4
yedJ,1.6012371964622,0.004180464532692,5.92277451288425,gray,0,none,1.48136232499864,0.4
yceJ,2.96913624529162,0.005087386127411,3.57959123045791,gray,0,none,0.615562651661198,0.4
ycdU,3.24416022205034,0.005087386127411,1.95912330859632,gray,0,none,0.347860400101623,0.4
phnE,4.83856059791844,0.005087386127411,2.72395071380943,gray,0,none,0.453510146869289,0.4
gadX,-1.04885075461945,0.003351062917835,8.04974946311635,gray,0,none,3.43822044702978,0.4
ychF,-1.35580974726657,0.003413571188028,8.21979885478247,lightblue,0,none,3.68360780348233,0.4
hokC,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
afuB,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ykgT,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ykgM,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yahI,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yahJ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yahK,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yahL,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yahM,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yahN,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yahO,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
prpR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
prpB,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
prpC,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
prpD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
prpE,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
codB,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
codA,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
cynR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
cynT,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
cynS,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
lacI,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mhpR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mhpA,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mhpB,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mhpC,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mhpD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mhpF,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mhpE,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yaiS,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ylbI,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
xisD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ninE,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
rzoD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
citD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ybeT,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
rutC,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ymfR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ymfQ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ymgI,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ymgJ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ymjD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ydaQ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ralR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
kilR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ydaF,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
rzoR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ynbG,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ynbA,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
safA,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ydfK,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
rzpQ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
rzoQ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
rrrQ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
dicB,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ydfD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yobI,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
fliS,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
wcaF,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yehC,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yfdM,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yfdN,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yfdR,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
eutJ,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
iroK,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yqcG,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yqeL,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yqeK,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ygeF,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yghT,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
hofP,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
hofO,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yrhD,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
hokA,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mokA,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
ysaC,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yiaY,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
rhaA,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
thiS,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yjbL,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yjbS,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
yjeV,2.46996279207879,0.005087386127411,1.04381445920804,gray,0,none,0.256012402920704,0.4
mlaD,1.19749766812228,0.003845667575255,6.81543859720169,lightpink,0,none,2.09928239521081,0.4
pabB,-2.0143718765467,0.004895637261878,6.03139415123947,gray,0,none,1.54495974473579,0.4
ytfH,2.4954548397923,0.005087386127411,4.17946813796234,gray,0,none,0.766508518764344,0.4
araB,-2.48673832941087,0.005087386127411,3.53703492471234,lightblue,0,none,0.606154034067954,0.4
yhjV,-2.05364713581967,0.005087386127411,5.38923249774037,gray,0,none,1.20695153302288,0.4
mtn,1.07373293815354,0.003274791605833,8.06374257069753,gray,0,none,3.45775067521346,0.4
purN,-1.68463644273908,0.004446273484265,7.16910410743421,lightblue,0,none,2.41490472657584,0.4
ydbK,0.744055588971014,0.002824255443339,9.35704947322645,black,0,none,5,0.4
yqhC,1.84762862938919,0.004895637261878,5.51180081608763,gray,0,none,1.26480668665226,0.4
insB1,-2.17957728536097,0.004982701693852,6.48597371173399,gray,0,none,1.84428340209825,0.4
wcaB,3.23928039651017,0.005539637086332,1.4308024750226,gray,0,none,0.291000365960444,0.4
rluB,-2.13202035568826,0.005087386127411,5.892452989886,lightblue,0,none,1.46410969409555,0.4
mdtB,1.34812988138977,0.004448440526819,6.37479744754269,gray,0,none,1.76580520501144,0.4
yahG,2.46719547751075,0.005582780894399,2.8744321579846,gray,0,none,0.478233095910479,0.4
ybgI,0.902091820651713,0.0034913293761,8.00214061180541,black,0,none,3.37263414736762,0.4
gntP,-2.95335632461456,0.005144197936006,4.83063159670014,gray,0,none,0.976862617706781,0.4
gph,-1.49375722951296,0.004934803901048,6.53309894446507,lightblue,0,none,1.87865480272523,0.4
hisG,1.35380922570671,0.004231924822847,6.75488779308222,lightpink,0,none,2.04976096423986,0.4
leuL,3.43965566449662,0.005637126333635,3.20731980226821,gray,0,none,0.538356605645645,0.4
parE,-1.34796510115032,0.004520233953114,7.22877888434198,lightblue,0,none,2.47291603706088,0.4
ygiN,1.49268594081491,0.003665049701322,7.68349308629479,lightpink,0,none,2.96611429303293,0.4
yfcO,1.15085890795389,0.004414195481548,6.60860648122804,gray,0,none,1.9351470076274,0.4
yhhN,1.33692537391716,0.004212294997263,6.88131114808613,gray,0,none,2.15459370907798,0.4
nirD,3.63199593912569,0.005796641612653,2.14870722922131,gray,0,none,0.371225731822673,0.4
cydA,-0.730464330662731,0.003105203063714,9.4671056452802,black,0,none,5,0.4
pheS,-1.7747518175075,0.004448440526819,7.66345536103809,lightblue,0,none,2.94233437701161,0.4
mgrB,1.76781529193981,0.005007913055098,5.74261567501082,gray,0,none,1.38193371634799,0.4
treR,1.48401615542921,0.0050753333396,5.69968613225105,lightpink,0,none,1.35930438399942,0.4
cysW,1.485367636374,0.004394035882799,6.69981970984774,gray,0,none,2.00579423404726,0.4
fkpA,0.847409581917583,0.00329240435546,8.67525841883401,black,0,none,4.43551323340593,0.4
yhjE,2.15119889755073,0.005239155354813,4.90519306672563,gray,0,none,1.00465166218456,0.4
rutB,2.62189793110477,0.005903402832715,2.95533662917964,gray,0,none,0.492135407047911,0.4
aroG,-1.69367235604564,0.004728708773071,7.25502606615784,lightblue,0,none,2.49889455662305,0.4
sieB,2.74048059015894,0.005951994422845,2.48744414217004,gray,0,none,0.417455294388647,0.4
mdtK,-2.28718802912069,0.005087386127411,6.42784711528424,gray,0,none,1.80280205864869,0.4
alpA,2.99817543751649,0.006022200358938,1.83629570956862,gray,0,none,0.333602545856695,0.4
rutR,1.23004585147467,0.004356181757845,6.91630635425882,lightpink,0,none,2.18460181982166,0.4
uvrA,-1.09799914136545,0.004038039175989,8.09743330125354,lightblue,0,none,3.5052514884954,0.4
csrA,0.765630126059884,0.00305359673659,9.5073716856488,black,0,none,5,0.4
groL,1.20815358369393,0.001920157700075,13.1790940704537,lightpink,0,none,30.0917580789939,0.4
rsmB,-2.04470706640729,0.005232607988802,5.95696080618396,lightblue,0,none,1.50107333471619,0.4
iraP,1.32192548056531,0.003912692070374,7.62389122663506,lightpink,0,none,2.89596751921781,0.4
sthA,-1.28694901899523,0.003105203063714,9.90055598146592,lightblue,0,none,7.36710389152924,0.4
folD,-1.61659726703758,0.005087386127411,6.65180503116556,lightblue,0,none,1.96827192499208,0.4
mdaB,1.30210113984215,0.00484661339006,6.29111890713347,gray,0,none,1.70907284274751,0.4
hemX,-1.18945664667236,0.004346482095038,7.79151016535603,lightblue,0,none,3.0978278413092,0.4
menF,-1.33831682102548,0.0050753333396,6.88033613269301,lightblue,0,none,2.15376389526101,0.4
prlF,1.63677541574091,0.005087386127411,5.89853959718335,lightpink,0,none,1.46755570556298,0.4
yjgN,2.54126390570614,0.006241147965392,3.07816422820734,gray,0,none,0.51409769981715,0.4
qseC,1.82574829328254,0.005441833987922,5.0893632688314,gray,0,none,1.07698763090591,0.4
ynfB,1.2511529566866,0.004414195481548,7.09282426100428,lightpink,0,none,2.34283099553295,0.4
yqfG,3.23434639217521,0.006368775901051,1.4308024750226,gray,0,none,0.291000365960444,0.4
iscS,0.962034452451638,0.0029471860708,10.1376362459121,black,0,none,5,0.4
glf,-1.33324841785605,0.004655771879464,7.61497502359777,lightblue,0,none,2.88562463242256,0.4
yggL,-1.24908384209024,0.004470295365462,7.84791920789168,lightblue,0,none,3.16903886399624,0.4
prmA,-1.79478225412308,0.00576580737526,5.25341022987358,gray,0,none,1.14612247829261,0.4
fucU,1.70385477756798,0.004905499305229,6.47539198237906,gray,0,none,1.83665733393469,0.4
gpt,-1.91658931020879,0.005478068362732,6.17597916036951,lightblue,0,none,1.63414707639481,0.4
cytR,-1.55914193869736,0.005087386127411,6.73167516872523,lightblue,0,none,2.03110499663416,0.4
nrdR,1.37121191989451,0.00474772808971,6.75297051510865,lightpink,0,none,2.04821321415957,0.4
cysK,-0.653141677032407,0.002975432031298,10.5889895880035,black,0,none,5,0.4
ykgL,3.25713812389932,0.006614515826147,1.95912330859632,gray,0,none,0.347860400101623,0.4
purU,-1.61247090990265,0.005087386127411,7.00255222723874,lightblue,0,none,2.26045488778564,0.4
polB,1.25777309273091,0.004569327380594,7.09446720462768,gray,0,none,2.3443592286875,0.4
yceQ,-1.4540974460689,0.005087386127411,6.80868198900042,gray,0,none,2.09369442450239,0.4
yafN,2.73418663420557,0.006511326712472,3.53190856561919,gray,0,none,0.605031275224778,0.4
dsbA,1.05539110426561,0.003742459110647,8.71632081188151,lightpink,0,none,4.51076961094038,0.4
murA,-1.08415499985907,0.004982701693852,7.45359495322309,lightblue,0,none,2.70498334522228,0.4
tsaB,-2.35025574178376,0.00627885620151,4.51810172079625,lightblue,0,none,0.869046832277701,0.4
yhcH,-2.07705007806075,0.006310609358307,4.37908929907582,gray,0,none,0.825267997197042,0.4
mqsR,1.66566185648857,0.005903402832715,5.12635662049457,gray,0,none,1.0921788370921,0.4
rsuA,-1.43875280211218,0.005509149060624,6.48280188052208,lightblue,0,none,1.84199400865102,0.4
yecN,-1.66529621812655,0.006110684643556,5.4296050646376,gray,0,none,1.22569022161281,0.4
ushA,-0.923111037132704,0.004264876393303,8.46552066163075,black,0,none,4.07107707015066,0.4
yhjD,1.18098916858132,0.004575422943873,7.3554920294956,gray,0,none,2.6010173059196,0.4
aroB,-1.52755435774268,0.004664060956728,8.14311234123862,lightblue,0,none,3.57074955470227,0.4
cadC,3.55513698289666,0.006816333259433,3.60006735508884,gray,0,none,0.620146187698139,0.4
folK,-2.20795899973978,0.006511326712472,3.91199797623426,gray,0,none,0.694756807731705,0.4
nhaR,-1.81093344169172,0.006159570205474,5.582231534143,gray,0,none,1.29938329431428,0.4
tatC,1.03867051337077,0.004813177957595,7.17538251322702,gray,0,none,2.42094008290524,0.4
lacA,1.89444697715527,0.00588716479722,5.34033795012339,gray,0,none,1.18466580367465,0.4
mntP,3.01109767107581,0.007161649789535,1.83629570956862,gray,0,none,0.333602545856695,0.4
yjfJ,3.01109767107581,0.007161649789535,1.83629570956862,gray,0,none,0.333602545856695,0.4
yagB,2.30162936580811,0.006388854216244,4.7411237159287,gray,0,none,0.944587571001151,0.4
yeeA,-1.97991934017048,0.006310609358307,5.62624489737438,gray,0,none,1.32150105179323,0.4
rnpA,-1.56948180821786,0.005878258343273,6.35346395245981,lightblue,0,none,1.75115462041243,0.4
yccF,-2.09179396847102,0.006890962364243,3.33544190893236,gray,0,none,0.563664374025223,0.4
uidA,-2.08293275157848,0.0069822235885,3.30967127666499,gray,0,none,0.558471295979335,0.4
mtlD,-1.18516048207609,0.005087386127411,7.59242537333159,lightblue,0,none,2.85963963587787,0.4
yjgL,2.01808916273428,0.006890962364243,4.39254860544941,gray,0,none,0.829400986051079,0.4
ydfH,-1.83270689977169,0.006592066177406,5.60341532041657,gray,0,none,1.30997902168479,0.4
ydgC,-2.36829006116506,0.007161649789535,3.44041136501659,gray,0,none,0.585368301088771,0.4
nfsB,0.890389634793844,0.004570348474914,8.04300875830774,black,0,none,3.42885372367569,0.4
ydhQ,-0.899678931612163,0.004232386577863,9.2027882851975,black,0,none,5,0.4
gspC,2.77185236658507,0.007698669794124,3.49117211100812,gray,0,none,0.596189414576017,0.4
eutK,1.54525259999066,0.006206573411002,5.61413821019083,gray,0,none,1.31537745539541,0.4
ade,-1.7938580123411,0.006993914786542,5.00190384688233,lightblue,0,none,1.04196456412811,0.4
paaX,-1.70818029407594,0.006422089038529,6.29571791406163,lightblue,0,none,1.71214018934507,0.4
yadN,3.39383343213466,0.008098746962816,1.51170694621764,gray,0,none,0.298984605980186,0.4
rbbA,0.861610273775815,0.004414195481548,8.56812781928591,black,0,none,4.24528525054792,0.4
ygiM,1.81095213493339,0.005505440232877,6.42755272539762,lightpink,0,none,1.8025945017457,0.4
tdh,0.675812628007241,0.003554201520098,10.2764846766498,black,0,none,5,0.4
rlmL,-1.48823601960062,0.005767258231622,7.1449640049381,lightblue,0,none,2.39184635937389,0.4
insX,1.74778890949255,0.006958382475913,5.07216995434209,gray,0,none,1.07000434232813,0.4
infA,-1.10726572540182,0.005151150652047,7.70784947622354,lightblue,0,none,2.99529149939917,0.4
yihF,3.6450070258656,0.008159338516197,2.79985566182273,gray,0,none,0.465800071686065,0.4
deoA,-1.7265190918795,0.005767258231622,7.32991044391198,lightblue,0,none,2.57460384185396,0.4
ecnB,-0.886187789615457,0.004653142727301,8.78231584244317,black,0,none,4.6345287286044,0.4
ydiI,-1.60219056271739,0.007161649789535,5.40033727832591,gray,0,none,1.21207508303618,0.4
yecA,1.06068098757579,0.005057015217217,7.68818701295788,lightpink,0,none,2.97171397242615,0.4
wzzB,-0.902642557537321,0.004982701693852,8.35510371064622,black,0,none,3.89193815995844,0.4
bcsE,0.839726580053463,0.004845359864409,8.07545697627008,black,0,none,3.47418992869186,0.4
nupG,1.50080172719494,0.005169709852611,6.97485763115569,gray,0,none,2.23579923742034,0.4
setC,3.10172311346386,0.008255494589549,2.83250903015194,gray,0,none,0.471199540370244,0.4
rsxB,-2.12031610897933,0.007761996827696,3.86544421211001,gray,0,none,0.683028557216814,0.4
yagN,1.29401802279903,0.005239155354813,7.00068004857904,gray,0,none,2.25877914211557,0.4
artP,-1.24472380746141,0.005267503031534,7.78741537838057,lightblue,0,none,3.09272437945484,0.4
yjfY,2.18599124243982,0.008135475516459,3.90671933773546,gray,0,none,0.6934160577126,0.4
fruB,-2.38049392444056,0.007761996827696,4.24700566674861,lightblue,0,none,0.785866784228417,0.4
iaaA,0.908152568196773,0.004918682586038,8.10676953808969,black,0,none,3.51853538229263,0.4
frvR,2.82314505233947,0.008511154343151,2.93683141044818,gray,0,none,0.488916796430787,0.4
endA,3.00932738641734,0.00853802539879,2.85592693925314,gray,0,none,0.475114282442137,0.4
speA,-0.731518950891191,0.004453884117197,9.35066847731091,black,0,none,5,0.4
aroM,-2.31476395719776,0.007702224151426,4.98192930052277,lightblue,0,none,1.03413807141774,0.4
nagB,-1.13509130924673,0.005516211687801,7.62664594946848,lightblue,0,none,2.89917089599726,0.4
oppF,-0.974381943441534,0.004520233953114,9.33899261327852,black,0,none,5,0.4
rfbD,-1.44912890455705,0.006344961175242,6.96914373380904,lightblue,0,none,2.23074771522013,0.4
yffS,1.06658208761634,0.005309720548084,7.15863919683889,lightpink,0,none,2.40488013287253,0.4
rsxC,-1.61309310947815,0.007271412308523,6.0096661867042,lightblue,0,none,1.53200970013306,0.4
tusC,-2.2885082276988,0.008229880124578,3.44236624711361,gray,0,none,0.585781052747181,0.4
ycaN,1.91862013593976,0.007661940439433,4.93480179397011,gray,0,none,1.01592086374687,0.4
prmC,-1.96905565926711,0.008218540531153,3.79092548845526,gray,0,none,0.664699627456839,0.4
yjaH,1.67952311366181,0.006571980497425,5.94930034317487,gray,0,none,1.49663240018688,0.4
tfaD,2.7368732132136,0.008905921356556,2.73309934022544,gray,0,none,0.454972297987129,0.4
tas,0.877305447015736,0.004728708773071,8.68576781590398,black,0,none,4.45464834443011,0.4
ybiY,2.99631283264081,0.008918692611049,2.85592693925314,gray,0,none,0.475114282442137,0.4
truD,-1.38922637551882,0.006479844215355,7.00060727200028,lightblue,0,none,2.25871402786727,0.4
rluE,-2.08011403520359,0.008108966124031,4.62741957521769,lightblue,0,none,0.905229117750681,0.4
wbbL,-1.77677983036959,0.007419801315422,6.3144416407346,gray,0,none,1.7246884736373,0.4
ybcV,1.64677742558658,0.008108966124031,4.82249881035045,gray,0,none,0.973881762701068,0.4
hcaT,-2.5472111343273,0.008279154647415,4.49208874386601,gray,0,none,0.860668171726486,0.4
abgR,-2.2569456189929,0.008341108648071,4.4688463890589,gray,0,none,0.853255443880571,0.4
nanT,-1.61962617209388,0.008037219521404,5.56985012671895,gray,0,none,1.29323265579292,0.4
cueR,1.46038019718146,0.005903402832715,6.8435753171461,lightpink,0,none,2.12272237916749,0.4
entS,-2.51635081918647,0.008520021627917,4.07601975311477,gray,0,none,0.737848981493498,0.4
sufA,-2.28671880296964,0.008331834912983,4.96414678229433,gray,0,none,1.02722343280559,0.4
kdpA,-2.23091841652321,0.007211246849773,6.94319100147711,gray,0,none,2.20795455837881,0.4
yciI,1.04378396871407,0.00561506862587,7.30540698502988,lightpink,0,none,2.54956815165321,0.4
ybjP,-0.844381334008048,0.005087386127411,8.62100861351671,black,0,none,4.33809449859998,0.4
yjiN,-2.2826472887096,0.008520021627917,4.88080104403611,gray,0,none,0.995468608124113,0.4
arcA,-0.644870650740966,0.004299884278597,10.3119463667859,black,0,none,5,0.4
bioH,1.94980005315804,0.0075157208586,5.61564229787662,lightpink,0,none,1.31613658047118,0.4
sufD,-1.45095445142173,0.007024748435399,6.96839229814475,lightblue,0,none,2.23008428477073,0.4
ybeL,0.700869993645316,0.004880798700508,9.05733813222124,black,0,none,5,0.4
cbrC,2.20089123118233,0.009086883905704,4.31447298068833,gray,0,none,0.805732841489066,0.4
cyoB,-0.963566622127395,0.0039667036343,11.1847313146021,black,0,none,5,0.4
lysC,1.82972097933028,0.008125780928368,5.28956352713344,gray,0,none,1.16198747808633,0.4
topA,-1.06047781640009,0.004911903551737,9.58964062997166,lightblue,0,none,6.47048853155307,0.4
der,-1.21997740071251,0.006153414701181,7.76395540410561,lightblue,0,none,3.06365510942397,0.4
yjbI,4.25646904571417,0.009991644047649,2.69869086064754,gray,0,none,0.449499909883238,0.4
ilvL,1.33877994148,0.006153414701181,7.00656753060767,gray,0,none,2.26405331922333,0.4
ppsA,-0.781422944120489,0.004274117674998,10.6913261569079,black,0,none,5,0.4
thiK,-2.78879792245296,0.008867470783202,4.98243098998905,gray,0,none,1.03433387238259,0.4
ftsP,-1.74939634806529,0.007600699876112,6.79117442761021,lightblue,0,none,2.07928794871227,0.4
ycaP,-1.66732957856991,0.008780557019927,5.18516030430009,gray,0,none,1.11680001651711,0.4
sufS,-1.87255943328668,0.008162164958049,6.29157173060116,lightblue,0,none,1.70937459863124,0.4
phnF,3.26602180964196,0.010211853372448,2.48744414217004,gray,0,none,0.417455294388647,0.4
recC,1.34538678246258,0.00556706029485,7.69228032092644,gray,0,none,2.97660619901589,0.4
yhaH,0.965082373594208,0.005232607988802,8.17930829553394,black,0,none,3.62356025934272,0.4
bfd,-2.25241592754146,0.009412114886201,3.94190844455067,gray,0,none,0.702407179570871,0.4
mcrA,2.00109455377755,0.009514106364561,4.42032358368432,gray,0,none,0.838000603777525,0.4
sanA,1.99398817414437,0.008767926179228,5.06740225752021,gray,0,none,1.06807647266611,0.4
ypfN,1.43720310275106,0.008135475516459,5.66327714584548,gray,0,none,1.340421245678,0.4
yhfA,1.1965752186077,0.00629347868234,7.16769928185462,lightpink,0,none,2.41355645574214,0.4
mdtA,1.3751733206111,0.007503529519326,6.14837008808104,lightpink,0,none,1.61670360183998,0.4
yihY,-1.61930363256629,0.008822727418796,6.0372734332983,gray,0,none,1.54848378489788,0.4
amn,0.722355583964394,0.005264577578273,8.51225815433119,black,0,none,4.14948268799618,0.4
malZ,1.31701319063634,0.008279154647415,5.74062416596877,lightpink,0,none,1.38087511945665,0.4
ypfG,1.32698553584066,0.006896402430745,6.86193506574845,gray,0,none,2.13816624170725,0.4
gmhB,1.18129754469901,0.006949603324716,6.85687169569764,lightpink,0,none,2.13389522629451,0.4
yaaY,-2.03505260413994,0.010219360101221,3.83694058156513,gray,0,none,0.675953735747491,0.4
pdxY,-1.47138500754572,0.009305723545776,5.78671894485977,lightblue,0,none,1.40559965406319,0.4
yhfZ,-2.27530243150294,0.010214289319957,3.96714768429958,lightblue,0,none,0.708933777431137,0.4
hflC,-0.931984292838452,0.005669390605751,8.74060154602622,black,0,none,4.55589635544238,0.4
moaA,0.916570347836958,0.006457085437215,7.41318846964339,black,0,none,2.66164218262242,0.4
yfcA,-2.06723072393943,0.010377196077165,3.84264884189062,gray,0,none,0.677364180128545,0.4
ydeN,-1.54274976691387,0.007941033295898,7.12667580303219,lightblue,0,none,2.37453214450413,0.4
glnQ,-1.62584022860126,0.007873950479276,7.25619674935955,lightblue,0,none,2.50005992992703,0.4
